Timestamp_ms,Couleur,X_center,Y_center
47910,Blanc,105,207
47910,Blanc,600,160
47943,Blanc,105,207
47943,Blanc,601,160
47975,Blanc,105,207
47975,Blanc,602,158
48006,Blanc,105,207
48006,Blanc,602,157
48038,Blanc,105,207
48038,Blanc,603,154
48071,Blanc,106,206
48071,Blanc,602,151
48102,Blanc,106,206
48102,Blanc,599,146
48135,Blanc,105,207
48135,Blanc,596,142
48168,Blanc,105,207
48168,Blanc,596,142
48204,Blanc,105,207
48204,Blanc,597,141
48232,Blanc,105,207
48232,Blanc,595,139
48265,Blanc,105,207
48265,Blanc,593,137
48294,Blanc,105,207
48294,Blanc,590,134
48333,Blanc,104,207
48333,Blanc,589,129
48363,Blanc,104,207
48363,Blanc,585,122
48396,Blanc,102,203
48396,Blanc,580,115
48428,Blanc,105,207
48428,Blanc,572,102
48459,Blanc,104,207
48459,Blanc,566,100
48496,Blanc,101,205
48496,Blanc,564,101
48534,Blanc,104,207
48534,Blanc,564,103
48562,Blanc,339,230
48562,Blanc,104,207
48562,Blanc,564,105
48596,Blanc,337,174
48596,Blanc,354,166
48596,Blanc,104,207
48596,Blanc,567,110
48625,Blanc,336,175
48625,Blanc,105,207
48625,Blanc,568,113
48659,Blanc,334,174
48659,Blanc,352,163
48659,Blanc,105,207
48659,Blanc,570,116
48693,Blanc,328,173
48693,Blanc,349,161
48693,Blanc,105,207
48693,Blanc,571,118
48725,Blanc,329,170
48725,Blanc,350,158
48725,Blanc,105,207
48725,Blanc,573,119
48771,Blanc,330,168
48771,Blanc,351,158
48771,Blanc,105,207
48771,Blanc,571,118
48803,Blanc,319,270
48803,Blanc,327,226
48803,Blanc,105,207
48803,Blanc,571,118
48834,Blanc,105,207
48834,Blanc,568,119
48867,Blanc,105,206
48867,Blanc,611,142
48867,Blanc,510,97
48899,Blanc,105,207
48899,Blanc,607,143
48899,Blanc,507,98
48933,Blanc,105,207
48933,Blanc,604,143
48933,Blanc,502,99
48963,Blanc,105,207
48963,Blanc,603,144
48963,Blanc,500,99
48994,Blanc,320,272
48994,Blanc,105,206
48994,Blanc,603,143
48994,Blanc,497,98
49027,Blanc,318,269
49027,Blanc,105,207
49027,Blanc,493,99
49027,Blanc,604,145
49063,Blanc,336,207
49063,Blanc,330,165
49063,Blanc,105,207
49063,Blanc,486,99
49063,Blanc,609,145
49090,Blanc,475,104
49090,Blanc,105,206
49090,Blanc,535,83
49090,Blanc,614,141
49117,Jaune,349,281
49117,Blanc,105,207
49117,Blanc,615,149
49117,Blanc,530,88
49148,Jaune,357,286
49148,Jaune,370,145
49148,Blanc,105,207
49148,Blanc,523,89
49148,Blanc,613,158
49197,Jaune,357,281
49197,Jaune,369,146
49197,Blanc,106,206
49197,Blanc,514,90
49197,Blanc,611,160
49228,Jaune,357,283
49228,Jaune,368,147
49228,Blanc,105,207
49228,Blanc,509,92
49228,Blanc,610,159
49260,Jaune,357,280
49260,Jaune,368,146
49260,Blanc,106,207
49260,Blanc,503,94
49260,Blanc,608,159
49292,Jaune,329,284
49292,Jaune,358,280
49292,Jaune,366,146
49292,Blanc,106,207
49292,Blanc,607,158
49292,Blanc,499,95
49324,Jaune,307,288
49324,Jaune,333,285
49324,Jaune,366,275
49324,Jaune,368,204
49324,Jaune,341,161
49324,Jaune,370,144
49324,Blanc,105,207
49324,Blanc,607,155
49324,Blanc,498,95
49357,Jaune,309,289
49357,Jaune,339,288
49357,Jaune,374,276
49357,Jaune,344,220
49357,Jaune,374,207
49357,Jaune,344,163
49357,Jaune,377,145
49357,Blanc,105,207
49357,Blanc,494,97
49357,Blanc,606,155
49389,Jaune,312,288
49389,Jaune,342,284
49389,Jaune,378,276
49389,Jaune,377,210
49389,Jaune,319,176
49389,Jaune,347,163
49389,Jaune,381,146
49389,Blanc,106,207
49389,Blanc,489,94
49389,Blanc,606,158
49420,Jaune,314,289
49420,Jaune,347,282
49420,Jaune,383,277
49420,Jaune,318,229
49420,Jaune,348,220
49420,Jaune,384,209
49420,Jaune,320,177
49420,Jaune,349,163
49420,Jaune,385,147
49420,Blanc,106,207
49420,Blanc,490,100
49420,Blanc,605,160
49452,Jaune,315,289
49452,Jaune,350,281
49452,Jaune,386,274
49452,Jaune,319,229
49452,Jaune,351,221
49452,Jaune,385,210
49452,Jaune,320,176
49452,Jaune,350,164
49452,Jaune,387,146
49452,Blanc,486,102
49452,Blanc,106,207
49452,Blanc,604,161
49524,Jaune,308,286
49524,Jaune,367,276
49524,Jaune,371,205
49524,Jaune,343,163
49524,Jaune,375,148
49524,Blanc,480,102
49524,Blanc,106,207
49524,Blanc,601,160
49561,Jaune,356,278
49561,Jaune,362,209
49561,Jaune,339,162
49561,Jaune,366,148
49561,Blanc,477,102
49561,Blanc,106,207
49561,Blanc,600,160
49593,Jaune,356,278
49593,Jaune,362,209
49593,Jaune,339,162
49593,Jaune,366,148
49593,Blanc,477,102
49593,Blanc,106,207
49593,Blanc,600,160
49623,Jaune,361,144
49623,Blanc,106,207
49623,Blanc,599,160
49652,Blanc,106,206
49652,Blanc,597,162
49679,Blanc,106,207
49679,Blanc,595,163
49705,Blanc,326,204
49705,Blanc,322,164
49705,Blanc,107,206
49705,Blanc,594,164
49733,Blanc,315,263
49733,Blanc,106,207
49733,Blanc,593,164
49767,Blanc,316,262
49767,Blanc,106,207
49767,Blanc,593,164
49790,Blanc,317,262
49790,Blanc,106,207
49790,Blanc,592,163
49820,Blanc,106,206
49820,Blanc,591,163
49851,Blanc,106,207
49851,Blanc,589,163
49917,Blanc,106,207
49917,Blanc,587,161
49949,Blanc,106,207
49949,Blanc,585,160
49966,Blanc,106,207
49966,Blanc,585,160
49982,Blanc,106,207
49982,Blanc,585,160
50029,Blanc,106,207
50029,Blanc,585,160
50059,Blanc,107,206
50059,Blanc,585,161
50092,Blanc,106,207
50092,Blanc,585,161
50123,Blanc,106,207
50123,Blanc,586,162
50159,Blanc,106,207
50159,Blanc,586,163
50190,Blanc,106,207
50190,Blanc,585,163
50222,Blanc,106,207
50222,Blanc,585,163
50255,Blanc,106,207
50255,Blanc,585,163
50320,Blanc,105,207
50320,Blanc,585,164
50352,Blanc,105,207
50352,Blanc,584,164
50384,Blanc,105,207
50384,Blanc,584,164
50411,Blanc,105,207
50411,Blanc,584,164
50433,Blanc,106,206
50433,Blanc,584,165
50468,Blanc,105,207
50468,Blanc,584,165
50501,Blanc,105,207
50501,Blanc,584,165
50534,Blanc,106,206
50534,Blanc,584,165
50566,Blanc,105,207
50566,Blanc,584,165
50595,Blanc,106,206
50595,Blanc,584,164
50632,Blanc,105,207
50632,Blanc,585,164
50663,Blanc,106,207
50663,Blanc,586,163
50696,Blanc,105,207
50696,Blanc,587,163
50756,Blanc,106,207
50756,Blanc,589,161
50790,Blanc,106,207
50790,Blanc,591,159
50821,Blanc,107,206
50821,Blanc,593,157
50846,Blanc,107,206
50846,Blanc,593,157
50872,Blanc,107,207
50872,Blanc,596,157
50898,Blanc,107,207
50898,Blanc,599,156
50923,Blanc,107,206
50923,Blanc,602,156
50956,Blanc,107,207
50956,Blanc,603,154
50988,Blanc,107,207
50988,Blanc,605,152
51021,Blanc,107,207
51021,Blanc,607,151
51050,Blanc,108,206
51050,Blanc,608,149
51118,Blanc,107,207
51118,Blanc,610,145
51149,Blanc,107,207
51149,Blanc,612,144
51180,Blanc,107,207
51180,Blanc,612,143
51214,Blanc,108,207
51214,Blanc,613,142
51246,Blanc,107,207
51246,Blanc,614,141
51261,Blanc,107,207
51261,Blanc,614,141
51293,Blanc,108,206
51293,Blanc,613,141
51327,Blanc,105,204
51327,Blanc,613,140
51356,Blanc,104,204
51356,Blanc,612,139
51388,Blanc,103,203
51388,Blanc,612,138
51420,Blanc,102,203
51420,Blanc,612,138
51451,Blanc,101,203
51451,Blanc,613,137
51526,Blanc,101,202
51526,Blanc,614,136
51562,Blanc,100,202
51562,Blanc,615,134
51590,Blanc,100,202
51590,Blanc,614,131
51621,Blanc,100,202
51621,Blanc,615,130
51653,Blanc,100,203
51653,Blanc,616,127
51677,Blanc,100,203
51677,Blanc,616,127
51706,Blanc,102,202
51706,Blanc,616,122
51732,Blanc,101,202
51732,Blanc,618,116
51765,Blanc,101,203
51765,Blanc,618,104
51798,Blanc,103,205
51829,Blanc,103,204
51863,Blanc,103,203
51925,Blanc,102,202
51957,Blanc,100,204
51988,Blanc,100,202
52022,Blanc,97,201
52052,Blanc,97,203
52084,Blanc,95,203
52110,Blanc,95,203
52136,Blanc,95,203
52163,Blanc,96,205
52196,Blanc,109,351
52196,Blanc,95,204
52229,Blanc,114,381
52229,Blanc,114,351
52229,Blanc,95,204
52264,Blanc,112,381
52264,Blanc,108,350
52264,Blanc,95,205
52293,Blanc,112,384
52293,Blanc,109,351
52293,Blanc,96,205
52357,Blanc,101,386
52357,Blanc,109,351
52357,Blanc,95,205
52389,Blanc,99,387
52389,Blanc,108,351
52389,Blanc,96,205
52421,Blanc,95,389
52421,Blanc,107,351
52421,Blanc,96,205
52452,Vert,232,21
52452,Vert,421,15
52452,Blanc,75,401
52452,Blanc,86,352
52452,Blanc,96,205
52484,Blanc,64,433
52484,Blanc,89,381
52484,Blanc,98,351
52484,Blanc,96,206
52518,Blanc,86,394
52518,Blanc,94,351
52518,Blanc,96,205
52549,Blanc,86,394
52549,Blanc,94,351
52549,Blanc,96,205
52581,Blanc,84,395
52581,Blanc,91,351
52581,Blanc,97,206
52607,Blanc,79,396
52607,Blanc,103,351
52607,Blanc,97,206
52634,Blanc,84,391
52634,Blanc,110,351
52634,Blanc,99,207
52663,Blanc,76,399
52663,Blanc,104,351
52663,Blanc,100,207
52725,Vert,435,8
52725,Blanc,75,393
52725,Blanc,110,351
52725,Blanc,101,207
52761,Blanc,75,402
52761,Blanc,116,351
52761,Blanc,101,208
52790,Blanc,40,459
52790,Blanc,78,390
52790,Blanc,114,351
52790,Blanc,101,208
52821,Blanc,48,458
52821,Blanc,80,391
52821,Blanc,106,351
52821,Blanc,101,208
52854,Blanc,50,454
52854,Blanc,76,393
52854,Blanc,117,351
52854,Blanc,101,208
52885,Blanc,81,393
52885,Blanc,108,351
52885,Blanc,101,208
52916,Blanc,79,397
52916,Blanc,111,351
52916,Blanc,101,208
52948,Blanc,76,401
52948,Blanc,105,351
52948,Blanc,101,207
52983,Blanc,76,401
52983,Blanc,105,351
52983,Blanc,101,207
53012,Blanc,77,393
53012,Blanc,95,351
53012,Blanc,99,206
53042,Bleu,241,126
53042,Blanc,73,394
53042,Blanc,85,351
53042,Blanc,94,204
53074,Bleu,225,123
53074,Blanc,74,401
53074,Blanc,87,351
53074,Blanc,88,203
53103,Bleu,210,126
53103,Blanc,68,400
53103,Blanc,70,352
53103,Blanc,80,203
53160,Bleu,187,133
53160,Blanc,63,398
53160,Blanc,53,352
53160,Blanc,69,202
53160,Blanc,606,133
53190,Blanc,63,405
53190,Blanc,59,351
53190,Blanc,65,203
53190,Blanc,600,136
53226,Blanc,58,412
53226,Blanc,48,352
53226,Blanc,62,203
53226,Blanc,596,138
53249,Blanc,60,416
53249,Blanc,49,352
53249,Blanc,60,202
53249,Blanc,594,138
53277,Blanc,64,403
53277,Blanc,49,352
53277,Blanc,60,202
53277,Blanc,593,140
53308,Blanc,64,411
53308,Blanc,57,352
53308,Blanc,58,202
53308,Blanc,591,145
53341,Blanc,63,417
53341,Blanc,46,352
53341,Blanc,589,146
53341,Blanc,57,202
53358,Blanc,63,417
53358,Blanc,46,352
53358,Blanc,589,146
53358,Blanc,57,202
53376,Blanc,66,408
53376,Blanc,57,352
53376,Blanc,440,258
53376,Blanc,57,202
53376,Blanc,588,146
53420,Blanc,66,408
53420,Blanc,42,352
53420,Blanc,587,147
53420,Blanc,57,202
53453,Blanc,65,407
53453,Blanc,60,351
53453,Blanc,587,146
53453,Blanc,58,203
53516,Blanc,69,412
53516,Blanc,53,351
53516,Blanc,588,145
53516,Blanc,60,202
53552,Bleu,174,97
53552,Blanc,66,416
53552,Blanc,60,351
53552,Blanc,589,145
53552,Blanc,61,202
53580,Blanc,36,468
53580,Blanc,70,404
53580,Blanc,58,351
53580,Blanc,589,145
53580,Blanc,62,202
53611,Blanc,65,412
53611,Blanc,55,352
53611,Blanc,589,144
53611,Blanc,63,202
53646,Bleu,185,210
53646,Bleu,193,119
53646,Blanc,86,395
53646,Blanc,61,352
53646,Blanc,589,145
53646,Blanc,65,202
53676,Bleu,285,241
53676,Bleu,192,213
53676,Bleu,201,122
53676,Blanc,84,399
53676,Blanc,72,351
53676,Blanc,589,144
53676,Blanc,67,202
53709,Bleu,288,242
53709,Bleu,199,215
53709,Bleu,209,125
53709,Blanc,84,396
53709,Blanc,66,352
53709,Blanc,590,142
53709,Blanc,70,202
53741,Bleu,294,232
53741,Bleu,202,218
53741,Bleu,216,118
53741,Blanc,84,394
53741,Blanc,71,352
53741,Blanc,591,141
53741,Blanc,72,202
53773,Bleu,292,215
53773,Bleu,211,218
53773,Bleu,223,117
53773,Blanc,83,393
53773,Blanc,76,352
53773,Blanc,595,140
53773,Blanc,75,203
53789,Bleu,292,215
53789,Bleu,211,218
53789,Bleu,223,117
53789,Blanc,83,393
53789,Blanc,76,352
53789,Blanc,595,140
53789,Blanc,75,203
53806,Bleu,314,248
53806,Bleu,224,219
53806,Bleu,230,113
53806,Blanc,28,469
53806,Blanc,88,388
53806,Blanc,84,351
53806,Blanc,601,138
53806,Blanc,81,204
53855,Bleu,346,222
53855,Bleu,241,221
53855,Bleu,354,133
53855,Bleu,247,113
53855,Blanc,88,388
53855,Blanc,92,351
53855,Blanc,88,205
53855,Blanc,609,134
53855,Blanc,115,51
53917,Bleu,367,254
53917,Bleu,485,261
53917,Bleu,268,242
53917,Blanc,91,387
53917,Blanc,106,351
53917,Blanc,630,119
53917,Blanc,98,206
53917,Blanc,122,50
53951,Bleu,378,255
53951,Bleu,493,260
53951,Bleu,274,246
53951,Blanc,92,396
53951,Blanc,110,351
53951,Blanc,99,206
53951,Blanc,126,50
53983,Bleu,495,261
53983,Bleu,381,252
53983,Bleu,275,245
53983,Blanc,94,392
53983,Blanc,113,351
53983,Blanc,99,206
53983,Blanc,124,50
54014,Bleu,383,249
54014,Bleu,498,257
54014,Bleu,271,244
54014,Blanc,91,392
54014,Blanc,118,351
54014,Blanc,99,206
54014,Blanc,129,50
54046,Bleu,384,244
54046,Bleu,498,252
54046,Bleu,272,240
54046,Blanc,92,388
54046,Blanc,110,351
54046,Blanc,99,206
54046,Blanc,129,50
54080,Bleu,499,250
54080,Bleu,380,241
54080,Bleu,270,239
54080,Blanc,89,391
54080,Blanc,107,351
54080,Blanc,98,206
54080,Blanc,129,50
54111,Bleu,498,252
54111,Bleu,379,242
54111,Bleu,271,239
54111,Blanc,90,399
54111,Blanc,106,351
54111,Blanc,98,206
54111,Blanc,126,50
54140,Bleu,378,243
54140,Bleu,499,252
54140,Bleu,272,238
54140,Blanc,88,391
54140,Blanc,115,351
54140,Blanc,98,206
54140,Blanc,126,50
54175,Bleu,373,245
54175,Bleu,494,252
54175,Bleu,268,241
54175,Blanc,92,388
54175,Blanc,108,351
54175,Blanc,98,206
54175,Blanc,125,50
54204,Bleu,372,248
54204,Bleu,494,257
54204,Bleu,269,238
54204,Blanc,93,392
54204,Blanc,115,351
54204,Blanc,97,205
54204,Blanc,122,50
54220,Bleu,372,248
54220,Bleu,494,257
54220,Bleu,269,238
54220,Blanc,93,392
54220,Blanc,115,351
54220,Blanc,97,205
54220,Blanc,122,50
54237,Bleu,369,250
54237,Bleu,488,258
54237,Bleu,267,241
54237,Blanc,91,386
54237,Blanc,106,351
54237,Blanc,97,205
54237,Blanc,125,50
54325,Bleu,479,255
54325,Bleu,357,233
54325,Bleu,261,219
54325,Bleu,268,112
54325,Blanc,89,395
54325,Blanc,98,351
54325,Blanc,621,117
54325,Blanc,96,204
54325,Blanc,134,50
54358,Bleu,475,252
54358,Bleu,357,229
54358,Bleu,260,219
54358,Bleu,268,109
54358,Blanc,90,394
54358,Blanc,104,351
54358,Blanc,619,121
54358,Blanc,95,204
54358,Blanc,124,50
54391,Bleu,470,250
54391,Bleu,351,229
54391,Bleu,256,216
54391,Bleu,369,135
54391,Bleu,266,108
54391,Blanc,90,388
54391,Blanc,101,351
54391,Blanc,94,204
54391,Blanc,617,128
54391,Blanc,126,51
54423,Bleu,465,247
54423,Bleu,347,226
54423,Bleu,252,215
54423,Bleu,371,133
54423,Bleu,263,108
54423,Blanc,86,399
54423,Blanc,97,351
54423,Blanc,93,203
54423,Blanc,615,131
54423,Blanc,123,51
54457,Bleu,461,248
54457,Bleu,343,225
54457,Bleu,252,213
54457,Bleu,370,127
54457,Bleu,263,107
54457,Blanc,93,390
54457,Blanc,97,351
54457,Blanc,92,203
54457,Blanc,614,133
54457,Blanc,126,50
54491,Bleu,221,299
54491,Bleu,459,245
54491,Bleu,342,224
54491,Bleu,251,212
54491,Bleu,361,126
54491,Bleu,262,104
54491,Blanc,96,386
54491,Blanc,100,351
54491,Blanc,612,134
54491,Blanc,92,203
54491,Blanc,122,50
54521,Bleu,222,296
54521,Bleu,458,244
54521,Bleu,341,223
54521,Bleu,250,211
54521,Bleu,360,142
54521,Bleu,363,113
54521,Bleu,261,103
54521,Blanc,91,390
54521,Blanc,89,351
54521,Blanc,91,203
54521,Blanc,612,135
54521,Blanc,121,50
54558,Bleu,225,295
54558,Bleu,458,246
54558,Bleu,342,223
54558,Bleu,251,210
54558,Bleu,373,134
54558,Bleu,261,103
54558,Blanc,92,388
54558,Blanc,94,351
54558,Blanc,612,135
54558,Blanc,90,203
54558,Blanc,126,51
54593,Bleu,222,295
54593,Bleu,456,246
54593,Bleu,339,223
54593,Bleu,248,211
54593,Bleu,361,134
54593,Bleu,260,104
54593,Blanc,88,393
54593,Blanc,91,351
54593,Blanc,91,202
54593,Blanc,611,137
54593,Blanc,124,51
54609,Bleu,218,298
54609,Bleu,455,245
54609,Bleu,337,224
54609,Bleu,247,211
54609,Bleu,362,138
54609,Bleu,258,104
54609,Blanc,87,396
54609,Blanc,96,351
54609,Blanc,610,138
54609,Blanc,90,202
54609,Blanc,121,50
54636,Bleu,221,293
54636,Bleu,453,247
54636,Bleu,337,223
54636,Bleu,246,212
54636,Bleu,359,128
54636,Bleu,258,104
54636,Blanc,95,387
54636,Blanc,94,351
54636,Blanc,90,202
54636,Blanc,610,138
54636,Blanc,122,50
54653,Bleu,221,293
54653,Bleu,453,247
54653,Bleu,337,223
54653,Bleu,246,212
54653,Bleu,359,128
54653,Bleu,258,104
54653,Blanc,95,387
54653,Blanc,94,351
54653,Blanc,90,202
54653,Blanc,610,138
54653,Blanc,122,50
54715,Bleu,222,296
54715,Bleu,454,245
54715,Bleu,336,223
54715,Bleu,248,210
54715,Bleu,357,117
54715,Bleu,258,104
54715,Blanc,88,396
54715,Blanc,91,351
54715,Blanc,610,138
54715,Blanc,90,202
54715,Blanc,126,51
54749,Bleu,222,294
54749,Bleu,455,246
54749,Bleu,337,224
54749,Bleu,246,211
54749,Bleu,362,122
54749,Bleu,258,104
54749,Blanc,90,389
54749,Blanc,94,351
54749,Blanc,610,138
54749,Blanc,90,202
54749,Blanc,123,50
54780,Bleu,223,296
54780,Bleu,455,246
54780,Bleu,337,224
54780,Bleu,248,210
54780,Bleu,364,131
54780,Bleu,258,105
54780,Blanc,91,389
54780,Blanc,90,351
54780,Blanc,611,138
54780,Blanc,90,202
54780,Blanc,122,51
54812,Bleu,220,298
54812,Bleu,452,245
54812,Bleu,337,224
54812,Bleu,248,211
54812,Bleu,355,128
54812,Bleu,258,104
54812,Blanc,92,386
54812,Blanc,93,351
54812,Blanc,90,203
54812,Blanc,611,138
54812,Blanc,122,51
54845,Bleu,222,297
54845,Bleu,454,245
54845,Bleu,337,224
54845,Bleu,247,212
54845,Bleu,356,125
54845,Bleu,259,104
54845,Blanc,90,388
54845,Blanc,98,351
54845,Blanc,610,138
54845,Blanc,90,202
54845,Blanc,120,51
54878,Bleu,221,297
54878,Bleu,453,244
54878,Bleu,337,224
54878,Bleu,247,211
54878,Bleu,353,117
54878,Bleu,256,104
54878,Blanc,89,392
54878,Blanc,94,351
54878,Blanc,610,139
54878,Blanc,90,202
54878,Blanc,119,51
54915,Bleu,221,294
54915,Bleu,454,245
54915,Bleu,338,223
54915,Bleu,248,211
54915,Bleu,355,116
54915,Bleu,260,103
54915,Blanc,89,386
54915,Blanc,93,351
54915,Blanc,611,139
54915,Blanc,90,202
54915,Blanc,124,51
54951,Bleu,217,299
54951,Bleu,455,245
54951,Bleu,337,223
54951,Bleu,248,210
54951,Bleu,357,116
54951,Bleu,258,102
54951,Blanc,89,391
54951,Blanc,96,351
54951,Blanc,611,139
54951,Blanc,90,202
54951,Blanc,121,51
54983,Bleu,224,294
54983,Bleu,454,247
54983,Bleu,338,223
54983,Bleu,248,211
54983,Bleu,362,126
54983,Bleu,258,104
54983,Blanc,88,391
54983,Blanc,93,351
54983,Blanc,611,139
54983,Blanc,91,203
54983,Blanc,121,51
55015,Bleu,219,296
55015,Bleu,454,244
55015,Bleu,337,223
55015,Bleu,248,211
55015,Bleu,355,125
55015,Bleu,260,104
55015,Blanc,62,453
55015,Blanc,91,384
55015,Blanc,94,351
55015,Blanc,610,139
55015,Blanc,90,202
55015,Blanc,123,50
55045,Bleu,224,292
55045,Bleu,455,245
55045,Bleu,337,222
55045,Bleu,248,209
55045,Bleu,368,109
55045,Bleu,259,104
55045,Blanc,88,388
55045,Blanc,103,351
55045,Blanc,91,202
55045,Blanc,610,139
55045,Blanc,120,50
55074,Bleu,224,292
55074,Bleu,455,245
55074,Bleu,337,222
55074,Bleu,248,209
55074,Bleu,368,109
55074,Bleu,259,104
55074,Blanc,88,388
55074,Blanc,103,351
55074,Blanc,91,202
55074,Blanc,610,139
55074,Blanc,120,50
55121,Bleu,220,292
55121,Bleu,455,245
55121,Bleu,339,223
55121,Bleu,249,209
55121,Bleu,358,120
55121,Bleu,260,103
55121,Blanc,90,389
55121,Blanc,95,351
55121,Blanc,611,139
55121,Blanc,91,203
55121,Blanc,126,51
55147,Bleu,221,295
55147,Bleu,454,245
55147,Bleu,339,222
55147,Bleu,250,209
55147,Bleu,356,112
55147,Bleu,260,103
55147,Blanc,88,392
55147,Blanc,97,351
55147,Blanc,611,139
55147,Blanc,91,203
55147,Blanc,120,51
55181,Bleu,224,293
55181,Bleu,455,245
55181,Bleu,339,222
55181,Bleu,250,210
55181,Bleu,360,114
55181,Bleu,260,103
55181,Blanc,88,392
55181,Blanc,90,351
55181,Blanc,91,203
55181,Blanc,611,138
55181,Blanc,122,50
55214,Bleu,224,294
55214,Bleu,455,243
55214,Bleu,338,221
55214,Bleu,249,209
55214,Bleu,357,127
55214,Bleu,259,103
55214,Blanc,87,391
55214,Blanc,92,351
55214,Blanc,611,139
55214,Blanc,91,202
55214,Blanc,121,51
55244,Bleu,225,291
55244,Bleu,455,244
55244,Bleu,338,222
55244,Bleu,249,209
55244,Bleu,357,93
55244,Bleu,259,102
55244,Blanc,83,395
55244,Blanc,97,351
55244,Blanc,91,202
55244,Blanc,610,139
55244,Blanc,122,50
55278,Bleu,224,292
55278,Bleu,453,244
55278,Bleu,336,222
55278,Bleu,248,208
55278,Bleu,361,116
55278,Bleu,258,102
55278,Blanc,93,387
55278,Blanc,94,351
55278,Blanc,90,202
55278,Blanc,610,139
55278,Blanc,122,51
55310,Bleu,220,292
55310,Bleu,454,245
55310,Bleu,337,223
55310,Bleu,247,211
55310,Bleu,358,128
55310,Bleu,258,102
55310,Blanc,90,390
55310,Blanc,99,351
55310,Blanc,610,139
55310,Blanc,90,202
55310,Blanc,121,50
55339,Bleu,222,296
55339,Bleu,454,245
55339,Bleu,336,222
55339,Bleu,248,210
55339,Bleu,357,128
55339,Bleu,259,103
55339,Blanc,89,391
55339,Blanc,89,351
55339,Blanc,610,140
55339,Blanc,90,202
55339,Blanc,120,51
55372,Bleu,222,293
55372,Bleu,452,244
55372,Bleu,336,221
55372,Bleu,247,208
55372,Bleu,358,118
55372,Bleu,258,103
55372,Blanc,91,387
55372,Blanc,98,351
55372,Blanc,610,140
55372,Blanc,90,203
55372,Blanc,123,51
55404,Bleu,220,296
55404,Bleu,448,246
55404,Bleu,333,220
55404,Bleu,244,207
55404,Bleu,353,115
55404,Bleu,255,103
55404,Blanc,89,390
55404,Blanc,89,351
55404,Blanc,89,202
55404,Blanc,608,141
55404,Blanc,119,50
55436,Bleu,219,299
55436,Bleu,443,246
55436,Bleu,329,218
55436,Bleu,242,204
55436,Bleu,346,116
55436,Bleu,252,101
55436,Blanc,88,390
55436,Blanc,86,351
55436,Blanc,605,142
55436,Blanc,87,202
55436,Blanc,118,51
55469,Bleu,211,302
55469,Bleu,434,251
55469,Bleu,322,215
55469,Bleu,236,201
55469,Bleu,425,122
55469,Bleu,341,115
55469,Bleu,246,99
55469,Blanc,90,392
55469,Blanc,84,351
55469,Blanc,85,202
55469,Blanc,602,144
55469,Blanc,118,51
55501,Bleu,206,299
55501,Bleu,418,251
55501,Bleu,314,215
55501,Bleu,229,202
55501,Bleu,418,114
55501,Bleu,334,116
55501,Bleu,241,101
55501,Blanc,87,389
55501,Blanc,93,351
55501,Blanc,83,201
55501,Blanc,599,145
55501,Blanc,113,51
55549,Bleu,200,301
55549,Bleu,409,248
55549,Bleu,308,216
55549,Bleu,222,204
55549,Bleu,410,128
55549,Bleu,329,116
55549,Bleu,234,102
55549,Blanc,82,400
55549,Blanc,86,352
55549,Blanc,596,146
55549,Blanc,80,201
55549,Blanc,113,51
55580,Bleu,195,302
55580,Bleu,404,246
55580,Bleu,303,217
55580,Bleu,217,204
55580,Bleu,403,129
55580,Bleu,323,118
55580,Bleu,229,104
55580,Blanc,82,397
55580,Blanc,85,351
55580,Blanc,78,201
55580,Blanc,593,146
55613,Bleu,191,300
55613,Bleu,398,242
55613,Bleu,298,219
55613,Bleu,212,205
55613,Bleu,319,119
55613,Bleu,225,106
55613,Blanc,87,393
55613,Blanc,75,352
55613,Blanc,592,147
55613,Blanc,76,201
55613,Blanc,111,51
55643,Bleu,189,303
55643,Bleu,396,240
55643,Bleu,296,220
55643,Bleu,210,205
55643,Bleu,316,121
55643,Bleu,224,106
55643,Blanc,87,394
55643,Blanc,73,351
55643,Blanc,591,147
55643,Blanc,74,202
55643,Blanc,114,50
55675,Bleu,187,301
55675,Bleu,394,239
55675,Bleu,294,220
55675,Bleu,208,204
55675,Bleu,398,120
55675,Bleu,314,121
55675,Bleu,221,105
55675,Blanc,86,387
55675,Blanc,71,352
55675,Blanc,589,147
55675,Blanc,74,201
55675,Blanc,117,50
55707,Bleu,187,300
55707,Bleu,392,236
55707,Bleu,292,218
55707,Bleu,207,206
55707,Bleu,312,119
55707,Bleu,222,104
55707,Blanc,85,399
55707,Blanc,73,352
55707,Blanc,589,147
55707,Blanc,74,201
55739,Bleu,276,298
